ClientID,Recency,Frequency,Monetary,cluster,SegmentRFM,ActionRecommandee
CLT02328,74,6,28736.097,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02329,146,6,60885.84,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02330,121,4,24462.27,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02331,98,3,16013.57,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02332,327,3,13808.86,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02333,1,5,53200.485,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02334,452,1,5404.06,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02335,339,3,14721.15,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02336,179,8,90098.25,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02337,11,8,33484.51,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02338,161,6,51809.489,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02339,132,7,8790.974,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02340,25,10,56565.04,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02341,490,7,36073.44,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02342,228,2,4209.628,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02343,368,5,20629.892,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02344,103,4,54977.880000000005,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02345,438,2,6356.0419999999995,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02346,126,3,9940.28,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02347,276,2,2410.6530000000002,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02348,198,10,66630.96,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02349,386,7,74162.656,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02350,713,5,25549.1,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02351,387,1,1180.73,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02352,109,6,46165.68,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02353,359,4,26157.106,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02354,579,2,6289.91,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02355,25,10,162760.619,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT02356,159,7,94020.181,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02357,780,3,4212.98,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02358,39,2,8684.694,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02359,194,7,69975.89600000001,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02360,300,4,22406.6,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02361,171,6,55424.275,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02362,55,4,22106.844,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02363,25,6,9856.556,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02364,160,4,36715.421,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02365,23,5,65284.964,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02366,138,5,31597.536,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02367,520,1,3738.28,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02368,141,6,31957.095,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02369,73,6,45322.42,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02370,412,7,64549.44,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02371,171,3,52301.34,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02372,770,3,3701.5699999999997,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02373,128,8,9768.57,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02374,133,1,6956.258,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02375,244,6,55030.918000000005,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02376,509,1,1120.86,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02377,2,10,88020.9,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02378,317,3,11636.804,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02379,5,4,20533.901,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02380,522,1,20711.94,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02381,329,2,7423.865,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02382,384,2,3212.6400000000003,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02383,197,2,6778.95,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02384,274,2,49050.56,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02385,413,2,2339.02,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02386,165,4,22974.534,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02387,394,7,85219.28,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02388,128,2,18620.12,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02389,62,7,64478.126000000004,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02390,363,2,34261.399999999994,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02391,225,4,17753.148999999998,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02392,450,6,17956.026,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02393,259,3,28441.384,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02394,541,5,23628.297,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02395,43,8,56431.451,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02396,137,6,152749.15,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT02397,130,6,18077.223,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02398,26,2,10262.43,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02399,248,5,54923.056,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02400,68,9,47634.99,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02401,161,9,44764.829,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02402,232,5,66355.422,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02403,675,2,24616.192,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02404,340,4,89088.2,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02405,42,7,26221.905,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02406,265,6,26345.827,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02407,238,6,22505.467,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02408,133,4,97379.64,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02409,42,2,20921.196,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02410,328,4,15350.131000000001,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02411,93,4,182648.74,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT02412,307,1,1783.08,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02413,51,3,75693.24,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02414,121,4,136248.01,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT02415,86,5,24944.593,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02416,429,4,84279.0,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02417,129,6,27584.858,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02418,55,3,20098.741,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02419,287,6,86591.015,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02420,290,4,14156.869999999999,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02421,380,3,73633.64,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02422,81,6,25249.888,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02423,358,4,94242.614,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02424,208,6,145583.725,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT02425,121,3,26776.96,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02426,172,6,38447.662,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02427,551,2,22487.35,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02428,266,2,34771.178,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02429,703,3,6872.352999999999,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02430,208,2,4482.77,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02431,75,5,12075.993999999999,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02432,124,4,30816.591,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02433,201,1,27565.02,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02434,76,8,251255.76299999998,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT02435,72,2,35601.522,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02436,67,6,106925.76,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02437,70,10,42562.598,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02438,102,3,13418.005000000001,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02439,15,5,25545.322,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02440,190,6,10874.28,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02441,137,7,29021.818,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02442,18,3,26712.1,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02443,523,1,839.177,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02444,49,4,136303.667,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT02445,84,5,34923.161,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02446,254,5,129283.3,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT02447,626,4,22716.65,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02448,15,5,90854.40000000001,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02449,51,4,43338.51,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02450,158,4,25633.17,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02451,50,4,94567.48199999999,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02452,318,6,110838.307,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02453,105,6,84338.448,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02454,94,3,26578.602,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02455,130,4,13896.91,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02456,8,5,8750.272,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02457,486,1,8037.9,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02458,625,3,15604.14,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02459,81,3,33330.29,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02460,29,9,156153.339,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT02461,118,4,10668.287,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02462,161,3,35974.28,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02463,140,5,19541.79,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02464,662,5,15351.51,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02465,454,4,69027.054,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02466,521,5,53381.969,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02467,168,8,78649.65,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02468,169,4,5283.639,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02469,127,5,5124.6720000000005,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02470,417,3,7651.795,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02471,225,4,56624.72,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02472,443,4,16974.737999999998,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02473,27,4,84890.63500000001,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02474,344,5,50058.242,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02475,392,5,91862.496,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02476,145,8,37584.896,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02478,631,7,32917.583,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02479,56,4,18961.370000000003,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02480,288,3,24809.28,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02481,603,5,51923.867,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02482,28,4,55498.52,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02483,95,6,71732.129,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02484,131,4,8686.05,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02485,282,5,5377.412,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02486,80,4,16328.189,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02487,442,8,69814.8,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02488,255,8,34188.506,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02489,450,5,78150.023,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02490,386,6,46048.56,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02491,155,8,17197.297,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02492,94,8,123715.966,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02493,19,3,46993.195,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02494,143,5,55996.595,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02495,73,7,41897.164,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02496,666,4,20559.193,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02497,350,5,16839.72,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02498,415,5,21482.3,3,Perdus,"Reactivation campaign, special win-back offer"
CLT02499,244,6,17460.56,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02500,142,4,95874.22,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02501,243,2,20724.335,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02502,160,11,284822.279,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT02503,137,6,239681.286,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT02504,53,6,9673.086,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02505,16,4,15283.82,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT02506,134,5,97357.68000000001,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02507,26,8,69331.23,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT02508,392,1,4899.749,3,Perdus,"Reactivation campaign, special win-back offer"
